name,esr_code,settlement_name,latitude,longitude,region
Абадзехская,535004,Абадзехская,44.3941666666667,40.22,
Абаевский,795736,Абаевский,57.5425,66.8533333333333,
Абаза,887500,Абаза,52.6516666666667,90.0886111111111,
Абай,672907,Абай,50.4333333333333,85.0555555555556,
Абакан,888004,Абакан,53.7211111111111,91.4425,
Абакан (перев.),888108,Абакан,53.7211111111111,91.4425,
Абакумовка,889401,Абакумовка,52.1308333333333,41.1519444444444,
Абалаково,882309,Абалаково,55.0691666666667,94.8316666666667,
Абганерово,612408,Абганерово,48.0761111111111,44.1830555555556,
Абдулино,659902,Абдулино,53.6777777777778,53.6472222222222,
Абрамовка,583600,Абрамовка,48.9855555555556,131.5125,
Абросово,043010,Абросово,58.7133333333333,35.4333333333333,
Аван,972064,Аван,47.4811111111111,134.658333333333,
Августовский,429106,Августовский,53.2027777777778,33.3494444444444,
Авда (рзд),889149,Авда,55.7383333333333,94.6208333333333,
Авдеевка,482803,Авдеевка,53.43,34.7388888888889,
Авдеевка,898701,Авдеевка,53.43,34.7388888888889,
Аверьяновка,880356,Аверьяновка,54.5725,100.071944444444,
Авилово,622522,Авилово,50.2197222222222,45.0705555555556,
Авсюнино,231903,Авсюнино,55.5561111111111,39.0669444444444,
Ага,943502,Ага,51.1875,115.178055555556,
Агириш,778800,Агириш,61.9263888888889,63.0175,
Агроном,524508,Агроном,53.8941666666667,47.9794444444444,
Агрыз,254905,Агрыз,56.5263888888889,52.9952777777778,
Агул (рзд),889440,Агул,55.7525,95.8327777777778,
Адамово (рзд),162012,Адамово,57.8016666666667,37.5961111111111,
Адарка,974214,Адарка,44.6961111111111,132.910555555556,
Адикаевка (рзд),633226,Адикаевка,53.2747222222222,43.8916666666667,
Адищево (рзд),765321,Адищево,58.1769444444444,56.4241666666667,
Адникан (рзд),919005,Адникан,50.95,132.410555555556,
Адриановка,943305,Адриановка,51.5647222222222,114.516944444444,
Азанка,788408,Азанка,58.0397222222222,64.7916666666667,
Азарово,188601,Азарово,56.2691666666667,33.9088888888889,
Азат,687508,Азат,54.8008333333333,50.9127777777778,
Азей,922205,Азей,54.4538888888889,100.790277777778,
Азиатская,772908,Азиатская,58.3536111111111,59.535,
Азов,510806,Азов,45.3219444444444,34.34,
Азов (перев.),518704,Азов,45.3219444444444,34.34,
Азов (эксп.),510308,Азов,45.3219444444444,34.34,
Азовская,472303,Азовская,44.7897222222222,38.6194444444444,
Азовская,869304,Азовская,44.7897222222222,38.6194444444444,
Ай,806466,Ай,55.2077777777778,59.5322222222222,
Айгир (рзд),654010,Айгир,54.125,57.7,
Айнак,837303,Айнак,53.1825,78.4755555555556,
Ак-Куль,692601,Ак-Куль,54.9088888888889,48.3744444444444,
Академическая,062900,Академическая,57.72,34.3425,
Акбаш,647523,Акбаш,56.3833333333333,59.0288888888889,
Акимовка,475903,Акимовка,51.5863888888889,82.5883333333333,
Акимовка,822007,Акимовка,51.5863888888889,82.5883333333333,
Аккуль,647591,Аккуль,54.4947222222222,52.5013888888889,
Аксаково,656500,Аксаково,54.3313888888889,56.2097222222222,
Аксариха,792831,Аксариха,56.9052777777778,62.9661111111111,
Аксеново,656752,Аксеново,60.3513888888889,36.1166666666667,
Аксу I,695701,Аксу,55.1813888888889,48.0855555555556,
Аксу II,695805,Аксу,55.1813888888889,48.0855555555556,
Актай,690604,Актай,55.8366666666667,47.2983333333333,
Актай (рзд),774015,Актай,55.8366666666667,47.2983333333333,
Акташ,648005,Акташ,54.9941666666667,52.1113888888889,
Акулово,180108,Акулово,55.6630555555556,37.2325,
Акульшет,920303,Акульшет,55.9083333333333,98.0808333333333,
Акур (рзд),966909,Акур,49.8208333333333,140.089444444444,
Алагир,538407,Алагир,43.0416666666667,44.22,
Алагир (эксп.),538905,Алагир,43.0416666666667,44.22,
Алакуртти,014709,Алакуртти,66.9658333333333,30.3497222222222,
Аламбай,841826,Аламбай,54.0244444444444,85.8805555555556,
Аланап,917715,Аланап,50.0136111111111,131.991111111111,
Алапаевск,786506,Алапаевск,57.8475,61.6694444444444,
Алат,730708,Алат,56.1944444444444,49.2077777777778,
Алатырь,247600,Алатырь,54.8419444444444,46.5877777777778,
Албаба,249108,Албаба,55.6297222222222,48.34,
Албаши,515804,Албаши,46.2569444444444,38.6138888888889,
Алга,668301,Алга,53.7261111111111,52.2869444444444,
Алдан,914001,Алдан,58.6030555555556,125.384444444444,
Александрия,410400,Александрия,54.4825,47.325,
Александров,237007,Александров,56.3977777777778,38.7275,
Александров II,237011,Александров,56.3977777777778,38.7275,
Александров Гай,626909,Александров Гай,50.1436111111111,48.5741666666667,
Александровка,413108,Александровка,55.6008333333333,33.3138888888889,
Александровка,513541,Александровка,55.6008333333333,33.3138888888889,
Александровская,034806,Александровская,59.9244444444444,36.0094444444444,
Алексеевка,581407,Алексеевка,53.6991666666667,54.2986111111111,
Алексеевская,657502,Алексеевская,62.815,41.1708333333333,
Алексин,211401,Алексин,54.3597222222222,37.0072222222222,
Алеур,949119,Алеур,52.5563888888889,117.058611111111,
Алешинка,053101,Алешинка,52.8511111111111,34.3905555555556,
Алзамай,920708,Алзамай,55.555,98.6641666666667,
Алкино,651648,Алкино,54.6422222222222,55.5597222222222,
Аллагуват,652808,ст. Аллагуват,53.466988,55.920907,
Алнаши,255109,Алнаши,56.1866666666667,52.4769444444444,
Алонка,916905,Алонка,51.3411111111111,132.441388888889,
Алпатово,539607,Алпатово,57.5516666666667,37.7777777777778,
Алпатьево,234507,Алпатьево,54.8802777777778,39.3236111111111,
Алтай,714601,Алтай,54.7452777777778,51.955,
Алтата,628209,Алтата,51.1013888888889,48.7341666666667,
Алтухово,203903,Алтухово,55.3175,37.5619444444444,
Алтыновка,327701,Алтыновка,44.4016666666667,132.53,
Алтышево,247704,Алтышево,54.8997222222222,46.7177777777778,
Алферово,243205,Алферово,56.1297222222222,42.4791666666667,
Алхо,022423,Алхо,61.3188888888889,29.7236111111111,
Алчан,972312,Алчан,46.6336111111111,134.323333333333,
Альмеж,272509,Альмеж,60.0525,48.0408333333333,
Алябьево,778209,Алябьево,51.7061111111111,36.4780555555556,
АЛШИХОВО,248020,Алшихово,55.3938888888889,47.2127777777778,
Амазар,951104,Амазар,53.8566666666667,120.852222222222,
Амбарный,013706,Амбарный,65.8958333333333,33.7180555555556,
Амга,914228,Амга,60.8972222222222,131.980555555556,
Амгунь,918801,Амгунь,51.4147222222222,135.083055555556,
Амзя,257509,Амзя,53.8644444444444,55.7422222222222,
Амировка (рзд),646616,Амировка,54.2041666666667,50.1630555555556,
Амур,970302,Амур,54.2188888888889,101.113333333333,
Амурский (рзд),960052,Амурский,49.8488888888889,136.256111111111,
Амурский Залив,982117,Амурский,49.8488888888889,136.256111111111,
Анапа,522803,Анапа,44.895,37.3163888888889,
Анатольская,770635,Анатольская,57.6922222222222,60.1083333333333,
Ангарск,932029,Ангарск,52.5441666666667,103.888055555556,
Ангасолка,933200,Ангасолка,51.7530555555556,103.749444444444,
Ангоя,903505,Ангоя,56.0088888888889,110.909722222222,
Андосово (обп),245037,Андосово,55.5338888888889,45.7402777777778,
Андреаполь,067903,Андреаполь,56.6508333333333,32.2619444444444,
Андреевка,605832,Андреевка,56.1697222222222,55.3536111111111,
Андреево,045603,Андреево,55.0252777777778,31.615,
Андриановичи,776504,Андриановичи,59.9291666666667,60.6027777777778,
Андриановская,933144,Андриановская,64.2938888888889,41.6580555555556,
Андроновка,199318,Андроновка,54.0177777777778,41.5358333333333,
Анисимовка,983603,Анисимовка,58.7227777777778,38.4738888888889,
Анна,591201,Анна,51.4894444444444,40.4241666666667,
Анненково (рзд),643923,Анненково,53.0108333333333,46.3786111111111,
Аносово,806409,Аносово,58.1263888888889,44.3116666666667,
Аносовская,910424,Аносовская,60.4622222222222,42.945,
Антипиха,942302,Антипиха,51.9955555555556,113.558888888889,
Антоновка,355203,Антоновка,58.0619444444444,63.7402777777778,
Антоновка (рзд),417842,Антоновка,58.0619444444444,63.7402777777778,
Антропово,306300,Антропово,55.7705555555556,30.8069444444444,
Анучино (рзд),630923,Анучино,54.2938888888889,45.5377777777778,
Анциферово,194757,Анциферово,56.1480555555556,39.8408333333333,
Апатиты,016009,Апатиты,67.5677777777778,33.4066666666667,
Апрелевка,181009,Апрелевка,55.5452777777778,37.0733333333333,
Арабатук,945616,Арабатук,50.1586111111111,117.069722222222,
Арамиль,794409,Арамиль,56.6944444444444,60.8444444444444,
Арамогойтуй,945724,Арамогойтуй,50.3830555555556,117.609166666667,
Аранец (обп),288028,Аранец,64.8322222222222,57.8436111111111,
Арасланово,807416,Арасланово,53.0197222222222,56.1002777777778,
Арбеково (рзд),630124,Арбеково,55.3872222222222,35.7688888888889,
Арбузовка,846105,Арбузовка,45.6266666666667,34.3333333333333,
Арбузово,205006,Арбузово,52.0186111111111,35.0352777777778,
Арга,954009,Арга,54.2380555555556,42.0380555555556,
Аргаяш,803101,Аргаяш,55.4891666666667,60.8755555555556,
Аргун,541405,Аргун,53.3677777777778,105.931111111111,
Ардатов,247403,Ардатов,54.8466666666667,46.2411111111111,
Ардаши,273732,Ардаши,58.4613888888889,50.6386111111111,
Ардон,538303,Ардон,43.1755555555556,44.2955555555556,
Ардым,608402,Ардым,53.0511111111111,44.8688888888889,
Арзамас I,245605,Арзамас,55.3877777777778,43.8155555555556,
Арзамас II,244208,Арзамас,55.3877777777778,43.8155555555556,
Арзинка,246519,Арзинка,54.8608333333333,44.7011111111111,
Арик (рзд),537739,Арик,43.58,44.1213888888889,
Аристово,063512,Аристово,55.8944444444444,37.2736111111111,
Арка,682400,Арка,60.0822222222222,142.335555555556,
Аркадак,605809,Аркадак,51.9388888888889,43.4997222222222,
Арлюк,870706,Арлюк,55.4344444444444,84.85,
Армавир,567005,Армавир,44.8388888888889,41.16,
Арменки,315719,Армёнки,57.3463888888889,40.8377777777778,
Армязь,256506,Армязь,56.4105555555556,53.9322222222222,
Армянск,472515,Армянск,46.1122222222222,33.6458333333333,
Армянск,869802,Армянск,46.1122222222222,33.6458333333333,
Армянск (стык),869906,Армянск,46.1122222222222,33.6458333333333,
Армянск (эксп.),869605,Армянск,46.1122222222222,33.6458333333333,
Арсаки,236803,Арсаки,56.3841666666667,38.48,
Арсентьевка,992602,Арсентьевка,52.6286111111111,49.9963888888889,
Арсеньев,976205,Арсеньев,44.1622222222222,133.269722222222,
Арсеньево,213708,Арсеньево,53.8830555555556,38.3588888888889,
Арск,253508,Арск,56.0913888888889,49.8769444444444,
Артаково,207726,Артаково,51.6336111111111,35.1955555555556,
Артезиан,541908,Артезиан,44.9466666666667,46.67,
Артемово,065734,Артемово,56.7280555555556,41.4477777777778,
Артеушка,950718,Артеушка,53.7791666666667,119.286944444444,
Артык,752209,Артык,64.1805555555556,145.130833333333,
Артык (эксп.),752302,Артык,64.1805555555556,145.130833333333,
Артышта I,862644,Артышта,54.1786111111111,86.2788888888889,
Артышта II,862701,Артышта,54.1786111111111,86.2788888888889,
Архангельск,290403,Архангельск,64.5888888888889,40.7066666666667,
Архангельск (перев.),290102,Архангельск,64.5888888888889,40.7066666666667,
Архангельск (эксп.),291209,Архангельск,64.5888888888889,40.7066666666667,
Архара,960601,Архара,49.4222222222222,130.087222222222,
Архиповка (рзд),767219,Архиповка,50.2116666666667,39.4219444444444,
Арчикой,949528,Арчикой,53.0338888888889,117.398055555556,
Арык (рзд),845230,Арык,56.5891666666667,50.8244444444444,
Арья,266705,Арья,57.5041666666667,45.9547222222222,
АРАПИХА,268912,Арапиха,55.7911111111111,43.8663888888889,
Асаново (обп),826031,Асаново,54.7630555555556,47.3491666666667,
Асбест,793800,Асбест,56.4752777777778,60.5241666666667,
Асекеево,659601,Асекеево,53.5861111111111,52.8733333333333,
Аселье,178006,Аселье,53.8766666666667,33.2247222222222,
Асино,875108,Асино,56.9908333333333,86.1763888888889,
Аскиз,887001,Аскиз,53.1605555555556,90.1836111111111,
Астрахань I,616803,Астрахань,57.8244444444444,51.2613888888889,
Астрахань II,616907,Астрахань,57.8244444444444,51.2613888888889,
Атамановка,942506,Атамановка,49.9297222222222,39.9652777777778,
Атамановский (обг.п.),864334,Атамановский,50.395,43.3580555555556,
Атиг,782401,Атиг,56.6930555555556,59.4230555555556,
Аткарск,608807,Аткарск,51.8736111111111,45.0002777777778,
Атымья,778035,Атымья,61.0736111111111,62.2916666666667,
Атяшево,247309,Атяшево,55.1625,45.6666666666667,
Аур,963309,Аур,48.6275,133.436388888889,
Афанасьево (рзд),662252,Афанасьево,56.0341666666667,43.72,
Афанасьевский,259133,Афанасьевский,56.8505555555556,58.3344444444444,
Африканда,015608,Африканда,67.4427777777778,32.7675,
Ахметьево (пп),646847,Ахметьево,55.4611111111111,52.1616666666667,
Ахтуба,616201,Ахтуба,55.6255555555556,51.8288888888889,
Ахтырка,446205,Ахтырка,52.2994444444444,36.9194444444444,
Ацвеж,268128,Ацвеж,58.3422222222222,47.7497222222222,
Ачи,543833,Ачи,55.9141666666667,50.2647222222222,
Ачинск I,880002,Ачинск,56.2694444444444,90.4952777777778,
Ачинск II,883809,Ачинск,56.2694444444444,90.4952777777778,
Ачинск III,881062,Ачинск,56.2694444444444,90.4952777777778,
Аша,655901,Аша,54.9905555555556,57.2783333333333,
Ашево,057140,Ашево,57.1125,29.7480555555556,
Ашулук,617806,Ашулук,47.3188888888889,47.4019444444444,
Аэропорт,180701,Аэропорт,52.0180555555556,113.307777777778,
Аэропорт,250764,Аэропорт,52.0180555555556,113.307777777778,
Аэропорт Шереметьево,237863,Аэропорт Шереметьево,55.9386111111111,37.51,
Аять,771407,Аять,57.0322222222222,60.2319444444444,
Аячи,951231,Аячи,54.0825,121.685833333333,
Бабаево,046409,Бабаево,59.3891666666667,35.9377777777778,
Бабарыкино,593508,Бабарыкино,56.5516666666667,83.6108333333333,
Бабичи,154425,Бабичи,54.3977777777778,33.4344444444444,
Бабстово,963116,Бабстово,48.1177777777778,132.479722222222,
Бабушкино,786807,Бабушкино,54.6830555555556,22.6313888888889,
Бабынино,184609,Бабынино,55.2941666666667,39.6966666666667,
Бавлены,317201,Бавлены,56.3980555555556,39.5613888888889,
Багаевка,620809,Багаевка,51.4175,45.8255555555556,
Баган,837500,Баган,54.0975,77.6655555555556,
Багерово,471122,Багерово,45.3794444444444,36.2958333333333,
Багерово,867224,Багерово,45.3794444444444,36.2958333333333,
Багратионовск,102204,Багратионовск,54.3877777777778,20.6369444444444,
Багратионовск (эксп.),102308,Багратионовск,54.3877777777778,20.6369444444444,
Бада,940701,Бада,51.3886111111111,109.863055555556,
Бадай,744700,Бадай,52.8763888888889,103.609166666667,
Баженово,793503,Баженово,57.0591666666667,74.5105555555556,
Бажуково (рзд),782223,Бажуково,56.5230555555556,59.2288888888889,
Базырово (рзд),666732,Базырово,51.0825,54.4519444444444,
Байгора,597725,Байгора,52.4094444444444,40.1041666666667,
Байдары,827072,Байдары,55.0044444444444,65.8511111111111,
Байка,607683,Байка,51.2547222222222,119.296388888889,
Байкал,933604,Байкал,44.2352777777778,131.358888888889,
Байкал (перев.),933708,Байкал,44.2352777777778,131.358888888889,
Байкальск,933801,Байкальск,51.5230555555556,104.148611111111,
Байково,994415,Байково,47.4777777777778,141.965277777778,
Байрак,500607,Байрак,54.8672222222222,85.8694444444444,
Байрак,959801,Байрак,54.8672222222222,85.8694444444444,
Байроновка,920407,Байроновка,55.8888888888889,98.1163888888889,
Байчурово,605103,Байчурово,51.3422222222222,42.6861111111111,
Бакай,668827,Бакай,49.5291666666667,40.2747222222222,
Бакал,806907,Бакал,54.9380555555556,58.8091666666667,
Бакарица,290305,Бакарица,64.4147222222222,40.8808333333333,
Бакарица (перев.),290808,Бакарица,64.4147222222222,40.8808333333333,
Бакарица (эксп.),291001,Бакарица,64.4147222222222,40.8808333333333,
Бакланка,303105,Бакланка,58.8130555555556,40.8161111111111,
Баксан (рзд),537711,Баксан,43.6819444444444,43.5344444444444,
Баксары,826718,Баксары,55.2611111111111,66.7491666666667,
Балабаново,183606,Балабаново,56.1763888888889,37.7338888888889,
Балагачево,875409,Балагачево,57.415,86.0522222222222,
Балай,890659,Балай,55.87,93.9838888888889,
Балакирево,313304,Балакирево,54.1391666666667,37.3091666666667,
Балаково,625107,Балаково,56.4947222222222,36.0652777777778,
Баландаево (рзд),647229,Баландаево,54.4475,51.5819444444444,
Баландино,801903,Баландино,56.3633333333333,30.6080555555556,
Балахна,261805,Балахна,55.4347222222222,44.4263888888889,
Балахониха,244021,Балахониха,55.4816666666667,43.3627777777778,
Балашейка,643105,Балашейка,53.2813888888889,48.0897222222222,
Балашиха,230309,Балашиха,55.0825,59.6913888888889,
Балашов I,605300,Балашов,51.5547222222222,43.1463888888889,
Балашов II,606426,Балашов,51.5547222222222,43.1463888888889,
Балашов-Пассажирский,605404,Балашов,51.5547222222222,43.1463888888889,
Балезино,275808,Балезино,58.0233333333333,53.0436111111111,
Балки,442308,Балки,50.4422222222222,37.3233333333333,
Балта,406903,Балта,42.9180555555556,44.6275,
Балтийск,103404,Балтийск,54.6441666666667,19.8922222222222,
Балтийск (паром эксп. в,104500,Балтийск,54.6441666666667,19.8922222222222,
Балтийск (паром эксп.),104106,Балтийск,54.6441666666667,19.8922222222222,
Балтийск (паром),103601,Балтийск,54.6441666666667,19.8922222222222,
Балтийск (эксп.),103902,Балтийск,54.6441666666667,19.8922222222222,
Балтийский Лес,103207,Балтийский,43.8655555555556,44.3247222222222,
Балтийский Лес (эксп.),103508,Балтийский,43.8655555555556,44.3247222222222,
Балтинка,608008,Балтинка,52.6102777777778,44.2852777777778,
Баляга,940307,Баляга,51.1605555555556,108.9175,
Бамбурово,987587,Бамбурово,42.9397222222222,131.316666666667,
Баневурово,988236,Баневурово,43.7180555555556,132.042777777778,
Бар,332606,Бар,51.2972222222222,107.559444444444,
Барабаново (пп),795416,Барабаново,58.0975,45.4844444444444,
Барабинск,833603,Барабинск,55.3502777777778,78.3419444444445,
Барановский,988402,Барановский,52.8297222222222,33.2794444444444,
Баранцево (рзд),655456,Баранцево,54.6913888888889,56.3491666666667,
Бараты,936301,Бараты,51.2463888888889,106.373055555556,
Барда,555309,Барда,56.9272222222222,55.5913888888889,
Бардино,863100,Бардино,57.1311111111111,43.2458333333333,
Барзас,872006,Барзас,55.7294444444444,86.3102777777778,
Баркасово,383006,Баркасово,54.9177777777778,20.0316666666667,
Барково (рзд),647318,Барково,51.9661111111111,37.5330555555556,
Барнаул,840109,Барнаул,53.3497222222222,83.4777777777778,
Барневка,827829,Барневка,56.0555555555556,63.7877777777778,
Барнуковка,609801,Барнуковка,52.3422222222222,46.7680555555556,
Барсово (рзд),065325,Барсово,56.1130555555556,38.7941666666667,
Барсуки (рзд),156134,Барсуки,55.7925,34.8480555555556,
Бартенево (рзд),063423,Бартенево,55.5058333333333,33.4508333333333,
Бартым,258427,Бартым,55.8083333333333,57.4975,
Барыбино,192709,Барыбино,53.1408333333333,34.7847222222222,
Барыш,642507,Барыш,53.6533333333333,47.1180555555556,
Басандайка,873757,Басандайка,56.2830555555556,85.4908333333333,
Басы,445607,Басы,46.1177777777778,47.1347222222222,
Батайск,510007,Батайск,47.1383333333333,39.7508333333333,
Баталино,069400,Баталино,57.5936111111111,33.8544444444444,
Батунная,841309,Батунная,53.6566666666667,84.8097222222222,
Батуринская,466904,Батуринская,45.7911111111111,39.3675,
Бахаревка,761405,Бахаревка,55.2763888888889,45.9544444444444,
Бахарево,058213,Бахарево,60.7361111111111,46.4141666666667,
Бахметское,792403,Бахметское,57.0691666666667,64.4141666666667,
Бахмут,494603,Бахмут,52.6583333333333,55.9088888888889,
Бахмут,958705,Бахмут,52.6583333333333,55.9088888888889,
Бахмут I,496505,Бахмут,52.6583333333333,55.9088888888889,
Бахмут I,959407,Бахмут,52.6583333333333,55.9088888888889,
Бахчисарай,473607,Бахчисарай,44.7513888888889,33.875,
Бахчисарай,857203,Бахчисарай,44.7513888888889,33.875,
Башмаково,632906,Башмаково,58.66,42.005,
Баюново,842161,Баюново,53.2841666666667,84.3166666666667,
Баян,556316,Баян,50.5466666666667,105.279444444444,
Бегишево,648147,Бегишево,55.4888888888889,52.0319444444444,
Беглово,056025,Беглово,57.895,32.0580555555556,
Бежецк,051708,Бежецк,57.7855555555556,36.6938888888889,
Безбожник,272000,Безбожник,59.5097222222222,48.8061111111111,
Безводовка,642901,Безводовка,53.3969444444444,52.59,
Безенчук,638501,Безенчук,52.9819444444444,49.4272222222222,
Безлесная,240156,Безлесная,55.7486111111111,41.7663888888889,
Безменово,841008,Безменово,55.8361111111111,84.7494444444444,
Безречная,944401,Безречная,50.7247222222222,116.175555555556,
Безруково,791538,Безруково,53.7780555555556,87.5586111111111,
Безымянка,657803,Безымянка,56.9777777777778,33.7294444444444,
Безымянная,626006,Безымянная,56.1333333333333,74.5572222222222,
Бекасово I,180010,Бекасово,54.6497222222222,35.525,
Бекетовская,611602,Бекетовская,60.5027777777778,39.3991666666667,
Беклемишево,313821,Беклемишево,57.6925,37.1136111111111,
Беково,607503,Беково,59.1997222222222,29.9219444444444,
Белая,931609,Белая,54.1269444444444,33.9483333333333,
Белая (УЗК),355237,Белая,54.1269444444444,33.9483333333333,
Белая Березка,205104,Белая Березка,52.3783333333333,33.4797222222222,
Белая Калитва,587704,Белая Калитва,48.1769444444444,40.8033333333333,
Белая Криница,416500,Белая Криница,52.8444444444444,32.2602777777778,
Белая Церковь,343808,Белая,54.1269444444444,33.9483333333333,
Белгород,434509,Белгород,50.5975,36.5888888888889,
Белгородка,340509,Белгородка,51.5625,37.7375,
Белебей,656618,Белебей,54.1033333333333,54.1111111111111,
Белев,213500,Белев,53.8113888888889,36.13,
Беленихино,435408,Беленихино,50.9358333333333,36.6247222222222,
Белиджи,544709,Белиджи,41.8908333333333,48.4133333333333,
Беличи,322303,Беличи,63.3922222222222,41.5805555555556,
Белово,862305,Белово,54.4213888888889,60.1338888888889,
Белогорск,950008,Белогорск,52.8416666666667,103.425833333333,
Белогорск II,950101,Белогорск,52.8416666666667,103.425833333333,
Белое Море,014802,Белое Море,67.0802777777778,32.2708333333333,
Белое Море (эксп.),014501,Белое Море,67.0802777777778,32.2708333333333,
Белое озеро (рзд),295229,Белое Озеро,64.2688888888889,39.8466666666667,
Белое Озеро,652301,Белое Озеро,64.2688888888889,39.8466666666667,
Белое Озеро (рзд),541823,Белое Озеро,64.2688888888889,39.8466666666667,
Белозерье,424102,Белозерье,54.3391666666667,45.3766666666667,
Беломорск,013000,Беломорск,64.5230555555556,34.7666666666667,
Беломорск (перев.),013301,Беломорск,64.5230555555556,34.7666666666667,
Белоозерск,133804,Белоозерск,50.65,105.706944444444,
Белополье,444708,Белополье,51.4463888888889,47.0519444444444,
Белорецк,654307,Белорецк,53.9675,58.41,
Белые Берега,200407,Белые Берега,51.975,35.0111111111111,
Белые Столбы,192802,Белые,61.3147222222222,46.4680555555556,
Белый Городок,050404,Белый Городок,56.9613888888889,37.5211111111111,
Белый Ключ,644708,Белый Ключ,54.4369444444444,46.8263888888889,
Белый Колодезь,433402,Белый Колодезь,51.355,37.1761111111111,
Белый Раст,238601,Белый Раст,56.13,37.4041666666667,
Белый Яр,875803,Белый Яр,50.1861111111111,129.197222222222,
Бельково,237331,Бельково,56.7522222222222,31.4663888888889,
Беляевка,443207,Беляевка,58.0694444444444,54.5875,
Белянский,848420,Белянский,47.7538888888889,41.5511111111111,
Бензин,654909,Уфа-группа станций,54.832079,56.090983,
Бердия,622607,Бердия,49.4713888888889,44.2594444444444,
Бердск,853109,Бердск,54.7583333333333,83.1072222222222,
Бердяуш,806606,Бердяуш,55.1594444444444,59.1447222222222,
Береговая,400502,Береговая,58.845,60.9569444444444,
Береговая (эксп. на Порт,400606,Береговая,58.845,60.9569444444444,
Берегово,384102,Берегово,57.0922222222222,37.9091666666667,
Береж (рзд),889420,Береж,55.7894444444444,96.0177777777778,
Береза Картузская,133700,Береза,51.9508333333333,34.9655555555556,
Березайка,053008,Березайка,57.9877777777778,33.9027777777778,
Березина,147703,Березина,53.0386111111111,31.9652777777778,
Березино,405008,Березино,53.4844444444444,34.4441666666667,
Березит,785005,Березит,56.9516666666667,60.7252777777778,
Березки,070003,Березки,57.6066666666667,40.4463888888889,
Березки (рзд),150212,Березки,57.6066666666667,40.4463888888889,
Березники-Сортировочная,769002,Березники,54.6805555555556,38.9,
Березовка,401609,Берёзовка,57.4863888888889,35.5861111111111,
Березовский,185870,Березовский,53.5022222222222,34.7208333333333,
Березовый (рзд),906560,Березовый,59.4872222222222,63.7380555555556,
Берендеево,313427,Берендеево,57.5088888888889,40.9702777777778,
Берендино,233345,Берендино,55.4111111111111,38.8086111111111,
Берестянки,222105,Берестянки,54.3347222222222,41.9775,
Берещино,246103,Берещино,54.945,43.6994444444444,
Берея,953114,Берея,51.6172222222222,115.310277777778,
Берикей,544215,Берикей,42.2227777777778,48.0702777777778,
Беркакит,911408,Беркакит,56.5766666666667,124.775833333333,
Берлик I,704703,Берлик,52.4697222222222,45.7122222222222,
Берники,212404,Берники,54.29,37.2494444444444,
Беслан,538500,Беслан,43.1938888888889,44.5338888888889,
Беспаловка,443404,Беспаловка,56.7797222222222,76.9308333333333,
Бессоновка,630505,Бессоновка,52.9741666666667,43.9891666666667,
Бестужево (рзд),910833,Бестужево,53.0711111111111,48.0088888888889,
Бетлица,186407,Бетлица,54.0144444444444,33.9458333333333,
Бештау,531910,Бештау,44.1227777777778,43.0794444444444,
Бижеляк (рзд),802925,Бижеляк,55.5936111111111,60.7266666666667,
Бизь,764511,Бизь,56.3247222222222,55.4808333333333,
Бийск,843200,Бийск,52.4544444444444,84.9097222222222,
Бийск (эксп.),842903,Бийск,52.4544444444444,84.9097222222222,
Бикин,972204,Бикин,46.8186111111111,134.255,
Биклянь,648202,ст. Биклянь,55.591528,51.970317,
Бикметово (пп),651116,Бикметово,54.5805555555556,53.9772222222222,
Билимбай,781907,Билимбай,56.9636111111111,59.8175,
Билютуй,946708,Билютуй,49.5866666666667,111.691666666667,
Бира,962503,Бира,49.0047222222222,132.471666666667,
Биракан,962005,Биракан,48.9941666666667,131.721666666667,
Биробиджан I,962804,Биробиджан,48.7947222222222,132.921666666667,
Биробиджан II,963008,Биробиджан,48.7947222222222,132.921666666667,
Бирофельд,962908,Бирофельд,48.4202777777778,132.796944444444,
Бирюково,501008,Бирюково,56.8083333333333,40.3969444444444,
Бирюково,855706,Бирюково,56.8083333333333,40.3969444444444,
Бирюли,253300,Бирюли,57.0672222222222,29.0311111111111,
Бирюсинск,920106,Бирюсинск,55.9608333333333,97.8205555555556,
Бирюч,581209,Бирюч,50.6483333333333,38.4005555555556,
Бисер,766606,Бисер,58.5122222222222,58.8769444444444,
Бискамжа,886600,Бискамжа,53.4452777777778,89.5236111111111,
Битюг,582607,Битюг,53.3794444444444,37.9736111111111,
Бичевной,644396,Бичевной,53.4861111111111,48.5088888888889,
Бишкиль,805069,Бишкиль,54.9830555555556,60.7561111111111,
Биянка,656105,Биянка,55.1772222222222,57.6741666666667,
Благовар,651402,Благовар,54.5802777777778,54.9269444444444,
Благовещенск,954704,Благовещенск,50.2905,127.527,
Благовещенск (перев.),954808,Благовещенск,50.2905,127.527,
Благовещенск (эксп.),954901,Благовещенск,50.2905,127.527,
Благовещенское,197613,Благовещенское,56.9405555555556,45.3122222222222,
Благодарное,527703,Благодарное,52.0036111111111,53.0438888888889,
Благодатка,607720,Благодатка,53.0994444444444,46.4225,
Благодатная,217516,Благодатная,56.6322222222222,35.615,
Благодатное,424244,Благодатное,44.3222222222222,132.085,
Благодать,773205,Благодать,53.1011111111111,37.7138888888889,
Близнецы,493704,Близнецы,56.0291666666667,39.7602777777778,
Блохино,207800,Блохино,54.2377777777778,45.0772222222222,
